name, author, rating, format, year
Thick as Thieves: A Lesbian Romance Heist,Cara Malone,4.9,Kindle,2019
The Beauty to His Savage,,4.9,Kindle,2018
Cloak of Dragons (Cloak Mage Book 1),Jonathan Moeller,5.0,Kindle,2019
A South Carolina Love Affair: Resisting Temptation,Aria,4.6,Kindle,2018
The Truth About Fiction,Steven Schoen,3.7,Paperback,
Moving Violations,McGee Mathews,4.9,Kindle,2019
The Morgan Young Trilogy,Adam Nicholls,,Kindle,2019
Columbus Day (Expeditionary Force),Craig Alanson,4.3,Paperback,2017
New Suns: Original Speculative Fiction by People of Color,Nisi Shawl,3.8,Paperback,2019
The Silent Woman: The USA TODAY BESTSELLER - a gripping historical fiction (Cat Carlisle~ Book 1),Terry Lynn Thomas,4.1,Kindle,2018
The Secrets We Keep: A gripping emotional page turner,Kate Hewitt,4.2,Kindle,2018
Breathtaking Beginnings: Romance Series-Starter Bundle with 6 Books,Ann Omasta,4.6,Kindle,2019
Lilac Girls: A Novel,Martha Hall Kelly,4.6,Kindle,2016
Dragon Team Seven: DT7 - book 1,Toby Neighbors,4.3,Kindle,2019
Veracity,Douglas E.  Richards,4.3,Kindle,2019
Terrorists~ Traitors and Spies: Book Two of the Past Generations of the Oberllyn Family Chronicles,J. Traveler Pelton,5.0,Kindle,2018
Love Behind Enemy Lines: A Christian Historical Romance Novel,Chloe Carley,4.6,Kindle,2019
New Micro: Exceptionally Short Fiction,,5.0,Paperback,2018
The Wife Between Us: A Novel,Greer Hendricks,4.2,Kindle,2018
The Best Friend: An utterly gripping psychological thriller with a breathtaking twist,Shalini Boland,4.3,Paperback,2019
Carnegie's Maid: A Novel,Marie Benedict,4.3,Paperback,2018
Mistress of a Boss: F$ck a Title We Have a Bond,,4.9,Kindle,2018
A Column of Fire: A Novel (Kingsbridge),Ken Follett,4.5,Kindle,2017
A Choice Between Two Brothers,Hannah  Schrock,4.6,Kindle,2019
Breckinridge Valley: Surviving the Black--Book 1 of a Post-Apocalyptical series,Zack Finley,4.4,Kindle,2019
Literature: An Introduction to Fiction~ Poetry~ Drama~ and Writing~ MLA Update Edition (13th Edition),,4.1,Hardcover,2016
Slave~ Warrior~ Queen (Of Crowns and Glory—Book 1),Morgan Rice,3.6,Kindle,2016
CIRCE,Madeline Miller,4.7,Kindle,2018
Mysterious Murder In Sugar Creek: A Clean Western Historical Novel,Evelyn Boyett,4.4,Kindle,2019
No Power: EMP Survival In A Powerless World,Alexandria Clarke,4.2,Kindle,2019
Her Final Confession: An absolutely addictive crime fiction novel (Detective Josie Quinn),Lisa Regan,4.8,Paperback,2018
An Anonymous Girl: A Novel,Greer Hendricks,4.2,Kindle,2019
The Amber Project: A Dystopian Sci-fi Novel (The Variant Saga Book 1),J.N. Chaney,4.4,Kindle,2015
Two Thousand Grueling Miles,L.J. Martin,5.0,Kindle,2019
The Renovation: A Christian Romance Novel (Fulton Ridge Series Book 3),Laura Domino,4.3,Kindle,2019
A Lancaster Amish Sketchbook - Book 1 (A Lancaster Amish Sketchbook Serial (Amish Faith Through Fire)),Ruth Price,4.4,Kindle,2014
Through Thick & Thin: Love~ Lies & Consequences Book 2,,4.8,Kindle,2015
Blind Date with a Billionaire Biker (Blind Date Disasters Book 3),Evangeline Kelly,4.7,Kindle,2019
Characters~ Emotion & Viewpoint: Techniques and Exercises for Crafting Dynamic Characters and Effective Viewpoints (Write Great Fiction),Nancy Kress,4.5,Paperback,2005
Characters~ Emotion & Viewpoint: Techniques and Exercises for Crafting Dynamic Characters and Effective Viewpoints (Write Great Fiction),Nancy Kress,4.5,Paperback,2005
Adventures of the Starship Satori: Book 1-6 Complete Library,Kevin McLaughlin,4.2,Kindle,2019
D-Day Repulsed: Small Arms Decide The Fate In Normandy: An Alternative History Novel,Claude Stahl,4.0,Kindle,2019
The Psychology Workbook for Writers: Tools for Creating Realistic Characters and Conflict in Fiction,Darian Smith,4.2,Paperback,2015
Dust 2 Diamonds : An Urban Fairytale (Urban Fairytale Series Book 1),Queen Pen,5.0,Kindle,2018
Success; 5 Steps To Success. Your How To Guide On Success For Business & Life (Motivation~Leadership~Achievement~Winning),,,Kindle Edition,2019
The Perfect Couple,Elin Hilderbrand,4.2,Kindle,2018
Magic After Dark: 7 Books Full of Adventure and Romance Featuring Werewolves~ Demons~ Vampires~ and Angels in the Modern World,Aimee Easterling,4.8,Kindle,2019
Jailmates (Maxim Colonies Book 1),Lesli Richardson,4.9,Kindle,2019
The Little Orphan Girl: The heartbreaking and gripping journey of an Irish orphan,Sandy Taylor,4.6,Paperback,2018
The Fallen (Memory Man series Book 4),David Baldacci,4.6,Kindle,2018
Until Brandon: Happily Ever Alpha World,Natasha Madison,4.6,Kindle,2019
One Day in December: A Novel,Josie Silver,4.3,Kindle,2018
Storm Surge: EMP Survival in a Powerless World,J.S Donovan,3.9,Kindle,2019
Read~ Talk~ Write: 35 Lessons That Teach Students to Analyze Fiction and Nonfiction (Corwin Literacy),,5.0,Paperback,2016
Dark Falls (Dark Falls~ CO Romantic Thriller Book 1),Lori Ryan,4.4,Kindle,2018
Read~ Talk~ Write: 35 Lessons That Teach Students to Analyze Fiction and Nonfiction (Corwin Literacy),,5.0,Paperback,2016
Dark Falls (Dark Falls~ CO Romantic Thriller Book 1),Lori Ryan,4.4,Kindle,2018
The Druid (Warrior Druid of Britain Book 1),Steven A. McKay,4.7,Kindle,2018
Barbarian's Seduction: A SciFi Alien Romance (Ice Planet Barbarians Book 20),Ruby Dixon,4.7,Kindle,2019
A Thug's Love for Her,Giselle,4.6,Kindle,2018
Spymaster: A Thriller (The Scot Harvath Series Book 18),Brad Thor,4.6,Kindle,2018
The Flying Sisters and the Lost Baby Penguins,C. Hamilton Collier,,Kindle,2019
The Couple on Cedar Close: An absolutely gripping psychological thriller,Anna-Lou Weatherley,4.1,Paperback,2019
Love and War,Sky Black,5.0,Kindle,2019
God: The Most Unpleasant Character in All Fiction,Dan Barker,4.2,Kindle,2016
A Hustler's Deceit 2: The Price of Freedom,Aryanna,4.7,Kindle,2017
Dark Matter: A Novel,,4.4,Audible Audiobook,2016
The Guardian,Nicholas Sparks,4.5,Kindle,2003
Locked Down By a Cashville Killa,Tabitha Sharpe,4.7,Kindle,2018
Murder at the Mission (Texas-Sized Mysteries Book 1),Pamela Martin,4.3,Kindle,2018
Where Daffodils Bloom: Based on a True Story of Courage and Commitment During WWII,Leya Delray,4.4,Kindle,2018
Capital Fleet: The Complete Ixan Legacy Series Box Set,Scott Bartlett,4.1,Kindle,2019
Breakthrough,Michael C. Grumley,4.3,Kindle,2013
What Once Was True: An Irish WW2 Story (The Robinswood Story Book 1),Jean Grainger,4.6,Kindle,2018
Summer’s Fury (Pioneer Wilderness Romance series Book 1),Katie Wyatt,3.9,Kindle,2015
Merchants of War (Broken Arrow Mercenary Force Book 1),Rick Partlow,5.0,Kindle,2019
Chain Reactions,Lynn Ames,5.0,Kindle,2019
Sascha Martin's Rocket-Ship: A hilarious sci fi action and adventure book for kids (Sascha Martin's Misadventures 1),John Arthur Nichol,4.6,Kindle,2016
A Love So Cold Volume 1: Nyrae and Symeer,E. Shanie,4.1,Kindle,2018
Ninety-Nine Signs: A Contemporary Romance (Ninety-Nine Series Book 1),Elisheba Haxby,4.7,Kindle,2019
The Roke Discovery (The Roke Series Book 1),JP Waters,3.3,Kindle,2019
Long Road to Mercy (An Atlee Pine Thriller),David Baldacci,4.0,Kindle,2018
The MacKinnon's Bride (The Highland Brides Book 1),Tanya Anne Crosby,4.3,Kindle,2017
The Road Beyond Ruin,Gemma Liviero,4.3,Kindle,2019
Ship Wrecked: Stranded on an alien world,Mark Wayne McGinnis,4.5,Kindle,2017
The Wartime Sisters: A Novel,Lynda Cohen Loigman,4.4,Hardcover,2019
Loving Lieutenant Douglas (Brethren of the Coast Book 0),Barbara Devlin,4.3,Kindle,2014
Loving Lieutenant Douglas (Brethren of the Coast Book 0),Barbara Devlin,4.3,Kindle,2014
Locked Down By a Cashville Killa,Tabitha Sharpe,4.7,Kindle,2018
Hate Notes,Vi Keeland,4.6,Kindle,2018
He Chose Me: Najah and Kyree,Shaytrece,4.4,Kindle,2018
Wolfpack 351,R. Cameron Cooke,4.7,Kindle,2019
The Defiant Governess of Rosenhill Manor: A Historical Regency Romance Novel,Hanna Hamilton,4.8,Kindle,2019
The Magitech Chronicles Quadrilogy: Books 1 - 4 of the Magitech Chronicles,Chris Fox,4.4,Kindle,2019
A Queen's Spy: A Medieval Military Historical Fiction Novel - Mercenary For Hire Book 1,Sam Burnell,4.3,Kindle,2017
Girl of Glass,Megan O'Russell,4.6,Kindle,2019
Infatuated With A Goon,K'Vonne,4.1,Kindle,2018
Killer Odds,,4.7,Kindle,2012
The Rogue: Werewolf Shifter and Billionaire MFM Menage Romance,,,Kindle Edition,2019
Rogue Star: Frozen Earth (A Post-Apocalyptic Technothriller),Jasper T. Scott,4.3,Kindle,2018
The Couple Next Door: A Novel,Shari Lapena,4.1,Kindle,2016
The 17th Suspect (Women's Murder Club),James Patterson,4.3,Kindle,2018
Sea of Memories,Fiona Valpy,4.8,Kindle,2018
Embracing Series Box Set: Books 1-6,Delisa Lynn,5.0,Kindle,2016
HUGE: A STEPBROTHER ROMANCE (HUGE SERIES Book 1),Stephanie Brother,4.3,Kindle,2015
Awake (Awake Series Book 1),,4.8,Kindle,2019
The Age of Hysteria: A Post-Apocalyptic Survival Thriller (The Age of Embers Book 2),Ryan Schow,5.0,Kindle,2019
The Darkest Hour: WWII Tales of Resistance,Roberta Kagan,4.7,Kindle,2019
Accidental Alien (Science Fiction Abduction Romance),Celia Kyle,4.3,Kindle,2015
The Reluctant Bid: Distinguished Gentlemen Series,Sheryl Lister,5.0,Kindle,2019
Mustard Seed,Laila Ibrahim,4.5,Kindle,2017
The Man of Legends,Kenneth Johnson,4.3,Paperback,2017
The Flight Attendant: A Novel,Chris Bohjalian,3.8,Kindle,2018
Arsenic in the Azaleas (Lovely Lethal Gardens Book 1),Dale Mayer,4.2,Kindle,2019
The Do-Over,Georgia Beers,4.2,Kindle,2019
How to Write a Novel Using the Snowflake Method (Advanced Fiction Writing Book 1),Randy Ingermanson,4.6,Kindle,2014
The Last Sanctuary Omnibus: The Complete Post-Apocalyptic Survival Series,Kyla Stone,4.8,Kindle,2019
Harry Potter and the Sorcerer's Stone,J.K. Rowling,4.8,Kindle,2015
DREAM WITH ME~ COWBOY:Christian Contemporary Romance : Enhanced Edition (Texas Matchmakers Book 1),Debra Clopton,4.6,Kindle,2017
DREAM WITH ME~ COWBOY:Christian Contemporary Romance : Enhanced Edition (Texas Matchmakers Book 1),Debra Clopton,4.6,Kindle,2017
Expelled (Interplanetary Spy for Hire Book 1),Ell Leigh Clarke,5.0,Kindle,2019
Deliverance (Forgotten Colony Book 1),M.R. Forbes,4.4,Kindle,2018
Configured: Book #1 in the Configured Trilogy,Jenetta Penner,4.6,Kindle,2016
Love Shouldn't Hurt This Bad,Tynessa,4.3,Kindle,2018
War Girl Lotte (War Girls Book 2),Marion Kummerow,4.6,Kindle,2017
Say You're Sorry (Morgan Dane Book 1),Melinda Leigh,4.5,Kindle,2017
We Three (Three Straight Book 1),Steve Milton,,Kindle,2019
Uncommon Ground- Pleasant Hearts Christian Suspense Series-Book 1,Joy Ohagwu,4.3,Kindle,2016
A Spark of Light: A Novel,Jodi Picoult,3.3,Kindle,2018
Justice Comes Home (The Texas Riders Western) (A Western Frontier Fiction),Joseph Powell,4.3,Kindle,2019
The Last Necromancer (The Ministry Of Curiosities Book 1),C.J. Archer,4.2,Kindle,2015
The Advocate (The Advocate Series Book 1),Teresa Burrell,4.4,Kindle,2012
Rogue Instinct: A Science Fiction Alien Romance (Rogue Star Book 3),Elin Wyn,4.9,Kindle,2019
Eleven,Tom Rogers,4.9,Paperback,2014
Stress Relief Techniques For Stress-Free Living: What You Need To De-Stress Your Anxious Mind In Just A Few Minutes per Day,Alios Johnson,5.0,Kindle,2019
Mikhai and Starr: Love on the Run,,4.8,Kindle Edition,2018
Reap (The Harvest Saga Book 1),Casey L. Bond,4.5,Kindle,2014
The Fuller's Apprentice (The Chronicles of Tevenar Book 1),Angela Holder,4.3,Kindle,2015
I'll Never Let You Go,,4.9,Kindle,2019
Glimmer of Hope: Book 1 of Post-Apocalyptic Series (Land of Tomorrow),Ryan King,4.0,Kindle,2012
Rainwalkers,Matt Ritter,5.0,Paperback,2019
Never Have I Ever Kissed My Brother's Best Friend (Never Ever Love Series Book 1),Juliet Bardsley,4.3,Kindle,2019
A Forgotten Truth (The Agency Files Book 4),Chautona Havig,4.3,Kindle,2015
From This Moment On (Windswept Bay Book 1),Debra Clopton,4.4,Kindle,2016
Stupid Smart (Jaded Book 3),Jenn Hype,4.4,Kindle,2019
The Ones We Choose,Julie Clark,4.8,Paperback,2018
GWOP GANG 4: Based On True's Story,,,Kindle,2019
Tess in Boots: A Country Romance,Courtney Rice Gager,4.8,Kindle,2018
The Lost Vampire Prince (Evil Rising Book 1),Melody Raven,4.5,Kindle,2019
Love on the Range: A Christian Western Romance (Looking Glass Lake Series Book 0),Rebecca Nightsong,4.6,Kindle,2016
Pandemic (The Extinction Files Book 1),A.G. Riddle,4.2,Kindle,2017
The Lost Vampire Prince (Evil Rising Book 1),Melody Raven,4.5,Kindle,2019
Love on the Range: A Christian Western Romance (Looking Glass Lake Series Book 0),Rebecca Nightsong,4.6,Kindle,2016
Pandemic (The Extinction Files Book 1),A.G. Riddle,4.2,Kindle,2017
Major Surgery,Lola  Keeley,4.2,Kindle,2019
My Sister is Missing: The most creepy~ fast-paced and gripping thriller of 2019,Carissa Ann Lynch,4.0,Kindle Edition,2019
Turn the Tide,Katie Ruggle,4.6,Kindle,2019
Trafficked!: A Natalie McMasters Mystery (The Natalie McMasters Mysteries Book 3),Thomas A. Burns,4.4,Kindle,2019
Answer Death (Dan Spalding Thriller Book 1),Richard Prosch,4.7,Kindle,2017
Legacy of Hunger: Druid's Brooch Series: #1,Christy Nicholas,4.2,Kindle,2015
The Poppy Field: A gripping and emotional World War One historical romance,Deborah Carr,4.5,Kindle,2018
Dark Paths: Liberation War Book 4,John Walker,5.0,Kindle,2019
The Only Story: A novel (Vintage International),Julian Barnes,3.9,Paperback,2019
House Without Lies (Lily's House Book 1),Rachel Branton,4.7,Kindle,2016
The Valley of the Apple Orchards: A Novel,Ayala Yokéd,4.7,Kindle,2019
The Sea Before Us (Sunrise at Normandy Book #1),Sarah Sundin,4.8,Kindle,2018
I'll Always Love Me Some Him (I Love Me Some Him Book 3),Ash Ley,4.9,Kindle,2019
Katelyn's Choice,Susan G. Mathis,4.9,Kindle,2019
The Keepers of the House,Shirley Ann Grau,4.3,Kindle,2012
Octavia's Brood: Science Fiction Stories from Social Justice Movements,Walidah Imarisha,4.2,Paperback,2015
If I Let You Go,Ashley M Dufault,3.7,Kindle,2017
Shadow among Sheaves (FREE PREVIEW),Naomi Stephens,4.2,Kindle,2019
Love Under Fire,Jessica M,4.7,Kindle,2018
Obedience (Submission Book 1),Jason Collins,4.5,Kindle,2019
Six Months in Montana (Montana Sweet Western Romance Series~ Book 1),Pamela M. Kelley,4.1,Kindle,2013
The Girl In Between: The Girl In Between Series Book 1,Laekan Zea Kemp,4.1,Kindle,2014
Griff: A Scifi Alien Invasion Romance (Hell Squad Book 17),Anna Hackett,4.8,Kindle,2019
The Golden Age of Science Fiction: A Journey into Space with 1950s Radio~ TV~ Films~ Comics and Books,,4.0,Hardcover,2019
Stolen (Magi Rising Book 1),Raye Wagner,4.3,Kindle,2019
The Water Thief - A suspenseful dystopian thriller with shocking twists (Tidewater Book 1),A.M. Caturello,3.0,Kindle,2019
Surprise Billionaire (Worth a Billion),Dyanne Gordon Green,4.3,Kindle,2018
Ruffling Society,Kay Moser,5.0,Kindle,2018
Every Breath,Nicholas Sparks,4.7,Kindle,2018
A Kingpin's Dynasty,Tina J,4.8,Kindle Edition,2018
The Story Prize: 15 Years of Great Short Fiction,Larry Dark,5.0,Paperback,2019
The Lost Girls of Paris: A Novel,Pam Jenoff,4.2,Kindle,2019
Temple Secrets: Southern Humorous Fiction,Susan Gabriel,4.4,Kindle,2015
Scandalous,Kim Hartfield,4.6,Kindle,2019
Love on Lavender Lane,Karis Walsh,4.4,Kindle,2019
Caretaker (Book 2),Emrys Apollo,,Kindle,2019
Fountains of the Deep,Larry Short,4.4,Kindle,2016
Flights of Fancy (American Heiresses Book #1),Jen Turano,4.6,Kindle,2019
Captured: The Xandari Chronicles (Book One) (Dark Sci-Fi Romance),Raven Dark,4.8,Kindle,2019
Set Me Free,Cachline Etienne,4.0,Kindle,2019
Girls of Glass,Brianna Labuskes,4.2,Kindle,2019
Delicate Balance: A Romance (The Blair Brothers Book 1),Brooke St. James,4.8,Kindle,2019
Unsheltered: A Novel,Barbara Kingsolver,3.7,Kindle,2018
Never Thought I'd Love A Thug,Kiana,4.0,Kindle,2017
Silence,Natasha Preston,4.2,Kindle,2013
Never Thought I'd Love A Thug,Kiana,4.0,Kindle,2017
Silence,Natasha Preston,4.2,Kindle,2013
Holbrooke's Tide: The Fourth Carlisle & Holbrooke Naval Adventure (Carlisle & Holbrooke Naval Adventures Book 4),Chris Durbin,4.8,Kindle,2019
I Still Love Me Some Him (I Love Me Some Him Book 2),Ash Ley,4.1,Kindle,2019
A Mail-Order Heart (Miners to Millionaires Book 1),Janelle Daniels,4.3,Kindle,2016
Secret Messages (US version) (Cluey Crew Book 8),,,Kindle,2019
What's in the Mail? (US version): A Storylands~ Larkin Street Book,,,Kindle Edition,2019
Redemption (Memory Man series),David Baldacci,,Hardcover,2019
He Brings Out The Hood In Me 2,Nikki  Brown,4.9,Kindle,2019
Place Called Freedom,Ken Follett,4.3,Kindle,2010
The Naturalist,Andrew Mayne,4.4,Kindle,2017
Take My Time (Billion Dollar Man Book 1),Ali Parker,4.3,Kindle,2018
The Ruin - Solar Crash Book 3: (A Post-Apocalyptic Survival Thriller Series),E S Richards,,Kindle,2019
A Lily in the Light,Kristin Fields,4.3,Kindle,2019
Make: Props and Costume Armor: Create Realistic Science Fiction & Fantasy Weapons~ Armor~ and Accessories,Shawn Thorsson,4.8,Paperback,2016
Captured by Love Books 1-3 (The Unwilling Executive~ The Unyielding Bachelor~ The Undercover Playboy),Miranda P. Charles,4.4,Kindle,2017
Make: Props and Costume Armor: Create Realistic Science Fiction & Fantasy Weapons~ Armor~ and Accessories,Shawn Thorsson,4.8,Paperback,2016
Captured by Love Books 1-3 (The Unwilling Executive~ The Unyielding Bachelor~ The Undercover Playboy),Miranda P. Charles,4.4,Kindle,2017
Handy Help (US version): A Storylands~ Larkin Street Book,,5.0,Kindle Edition,2019
My Magical Words (The Magic of Me Book 1),Becky Cummings,4.9,Kindle,2019
Meredith and Sam (The Princeses of Silicon of Valley Book 8),,4.5,Kindle Edition,2019
The Strong One (Cutter's Creek Book 2),Vivi Holt,4.4,Kindle,2016
Dealing With The Duchess (Mayfair Book 1),JR Salisbury,4.0,Kindle,2016
Santa Fe Brides and the Rescued Animals: 3 Book Box Set (Santa Fe Brides Volume 1),Indiana Wake,4.6,Kindle,2018
Her Best Match: A Clean Billionaire Romance (The Best Girls Book 1),Tamie Dearen,4.4,Kindle,2013
A Groom For Nora - Book #4: Sons of Nora White,Cyndi Raye,4.4,Kindle,2018
Locked in Silence (Pelican Bay~ Book 1),Sloane Kennedy,4.8,Kindle,2017
Do No Harm (The Omega War Book 9),Robert E. Hampson,4.9,Kindle,2019
Tea With Grandy Dee,D. L. Stalnaker,4.5,Kindle,2015
The African Trilogy Box Set (3 Standalones) Gripping African Historical Fiction,Peter Rimmer,4.4,Kindle,2018
The Beginning of Everything,Robyn Schneider,4.3,Kindle,2013
Emergence (The Dark Tide Trilogy Book 1),Dayne Edmondson,4.2,Kindle,2016
Heart of a Wolf: A Paranormal Lesbian Romance,Natalie Brunwick,3.2,Kindle,2019
Elissa Blue: Book One of The Winged,T.K. Perry,4.4,Kindle,2017
Unlocking Secrets (Keys to Love Series~ Book Two),Kennedy Layne,4.3,Kindle,2018
Crushing on Kate (A Red Maple Falls Novel~ #2),Theresa Paolo,4.7,Kindle,2017
Dope Boys Love Hennessy,Sha Jones,4.7,Kindle,2018
Flight,K'Anne Meinel,4.5,Kindle,2019
Orion Colony: An Intergalactic Space Opera Adventure,J.N. Chaney,4.6,Kindle,2018
Never Let Go (Uncommon Justice Book #1),Elizabeth Goddard,4.4,Kindle,2019
The Secret of the Ballet Book: (Kids Fantasy Books~ Ballerina Fiction) (Kids Mystery~ Girls Books Ages 9-12~ Ballet Stories~ Dance Books~ Kids Books~ Kids Fantasy Books Ages 9-12),,4.7,Paperback,2015
Lies She Never Told Me: A Novel (Historical Fiction Book 3),John Ellsworth,4.1,Kindle,2018
Anyone but You,Chelsea M.  Cameron,4.3,Kindle,2019
The Proving (The Earth-X Trilogy Book 1),Ken Brosky,4.2,Kindle,2018
THROUGH THE EYES OF A HOODRAT,,4.4,Kindle,2015
Soul Jacker: A Science Fiction Thriller (Soul Jacker Book 1),Michael John Grist,4.7,Kindle,2019
Knocked Up By The Side Nigga,Serenity  James,5.0,Kindle,2019
First Flight: Federal Space Book 1,Zachary Jones,5.0,Kindle,2019
